,new_id,featureid,mz.x,rt.x,det_count_v1,det_count_v2,det_count_v3,det_count_FB,df_v1,df_v2,df_v3,mean_visit1,log_mean_v1,sd_visit1,median_v1,gm_visit1,gsd_visit1,cv_visit1,mean_visit2,median_v2,sd_visit2,gm_visit2,gsd_visit2,cv_visit2,mean_visit3,sd_visit3,median_v3,gm_visit3,gsd_visit3,cv_visit3,mean_allvisit,gm_allvisit,gsd_allvisit,cv_allvisit,mean_FB,log_mean_FB,mean_DIWB,PvalV1_v3,PvalV1_V2,DFv1_min,percent_FBvV1,logFBvV1,meanv1_gt_v3,meanv1_gt_v2,geom_diff1v3,geom_diff1v2,df1v3_difference,df1v2_difference,DTXSID,Confidence,score,mz.y,rt.y,MatchCategory,theoretical.mz,delta_ppm,Compound,Formula,MonoisotopicMass,Adduct,X,parent_id,DB_name,is_metab,name_original,name_cleaned,formula_original,formula_cleaned,Molweight_cleaned,source,Drug_UCSF_PXYS,Drug_most.comon.and.haz,Disinfectant,Sesquiterpenoids,FRs,PFAS,exposurepred_bin,exposurepred_u95,MC,MC_list_cat,MGDev,ERactive_bin,ERactive_ER_AUC,E2Up_bin,E2UP_priority_level,P4Up_bin,P4Up_priority_level,pesticidemammarytumors_bin,VBtoxcast_bin,vbtoxcast_min_ac10,vbtoxcast_max_scaled_top,vbtoxcast_assay_sum,nitroPAH_bin,pellizzari_bin,MC_sum,frag_yn,confirmed_frag,of_interes_prevt,acrylate,is_ucsfdrug,sig_dif1v2or3,ubiqui_MC,nitro benzene,nitro,sulfate,aniline,guanidium,nitro_sum,SWGDRUG,STATINS,UOATARGPHARMA,VETDRUGS,DRUGBANK,ANTIBIOTICS,ZINC15PHARMA,PAHLIST,drug_any,of_interest_all,of_interest_cat
740,DTXSID4047882,213.0554-519.6,213.0554,519.6,40,38,38,8,100,100,100,49617.429225,14.1274005458617,55254.6491922979,29576.765,17896.6327034171,5.18988909036016,111.361370500948,49108.2517105263,35620.96,52856.5249907199,18371.5187331635,5.09266461575798,107.632675058946,38087.8531842105,45776.5057272925,29255.97,15545.0661806664,4.42888570686738,120.186626182096,42260.7018359375,16107.253709056,4.58563107206814,118.377731776076,10225.518375,13.1847029528278,7354.13325,0.381732545378619,0.980061607249088,1,20.6087226499188,93.3271687882448,1,1,1,0,0,0,DTXSID4047882,2,10,213.0554,519.6,Multiple,213.0557182,1.49,Phenylparaben,C13H10O3,214.06299,M-H,3246,,DTXSID4047882,0,Phenylparaben,phenyl 4-hydroxybenzoate,C13H10O3,C13H10O3,214.0629942,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.275,NA,NA,NA,NA,NA,1,-1.701880735,15.72779493,7,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
741,DTXSID4047882,293.0116-413.6,293.0116,413.6,33,30,32,1,82.5,78.9473684210526,84.2105263157895,5263.98288,12.2101387096994,3957.73195982096,5257.5525,4738.25034431702,2.9116219629097,75.1851221792151,4723.30529473684,4534.8595,3790.8177246652,4253.66375677578,3.20827908520646,80.2577324165196,4705.27608157895,3936.42212200804,4202.555,4042.21798323567,2.77845112691796,83.6597482009408,4444.88434429687,4173.61620471526,3.11784514894709,88.9326004086699,12.47357125,NA,0,0.486195269040036,0.619473595615362,1,0.236960710822069,NA,1,1,1,1,1.71052631578947,3.55263157894737,MTX496,2,10,293.0116,413.6,Multiple,293.012533,3.18,,C13H10O6S,294.01981,M-H,7490,DTXSID4047882,DTXSID4047882-BTMR0197,1,,,C13H10O6S,C13H10O6S,294.019809,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.275,NA,NA,NA,NA,NA,1,-1.701880735,15.72779493,7,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
742,DTXSID4047882,293.0117-353.9,293.0117,353.9,35,32,30,0,87.5,84.2105263157895,78.9473684210526,3870.055085,10.7414358442879,6376.31036818978,1472.91,1711.96304505044,4.10417696306846,164.760196641743,14334.4622842105,901.5384,35398.1367210837,1926.1057958828,8.40132542873379,246.944294241681,12885.0090868421,26223.0090260806,1500.965,3380.48750939254,7.65842334603621,203.515642475246,9290.17277734375,2196.68358635107,6.50656721779885,265.14718775492,0,NA,0,0.684889491101468,0.627311612855884,1,0,NA,0,0,0,0,8.55263157894737,3.28947368421053,MTX496,2,10,293.0117,353.9,Multiple,293.012533,2.84,,C13H10O6S,294.01981,M-H,7490,DTXSID4047882,DTXSID4047882-BTMR0197,1,,,C13H10O6S,C13H10O6S,294.019809,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.275,NA,NA,NA,NA,NA,1,-1.701880735,15.72779493,7,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
743,DTXSID4047882,293.0151-164.7,293.0151,164.7,29,27,27,0,72.5,71.0526315789474,71.0526315789474,1526.508375,9.62245670195114,2701.26271958037,253.2096,788.221177844416,4.61012343652698,176.956953778938,1987.58078552632,350.4442,3353.24326080075,1028.47844797485,4.92467375787334,168.709784539037,1048.95861842105,1552.85409230973,471.2897,919.829926771193,2.77485588867095,148.037688526471,1378.50650273438,903.75398270547,4.03478362186348,185.644535098872,0,NA,0,0.927496792263126,0.731028436207787,1,0,NA,1,0,0,0,1.44736842105263,1.44736842105263,MTX496,2,10,293.0151,164.7,Multiple,293.012533,8.76,,C13H10O6S,294.01981,M-H,7490,DTXSID4047882,DTXSID4047882-BTMR0197,1,,,C13H10O6S,C13H10O6S,294.019809,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.275,NA,NA,NA,NA,NA,1,-1.701880735,15.72779493,7,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
746,DTXSID4048511,542.2668-346.8,542.2668,346.8,40,38,38,0,100,100,100,24296.8975,14.5055227840911,7608.31641090322,21593.125,23259.3439439285,1.3417251267937,31.3139420821248,21362.2023684211,20545.935,6296.52924208912,20533.2839790849,1.3261082607822,29.4750940633212,24300.1644736842,6402.53251002297,22760.015,23482.2124496178,1.30664610072658,26.3476920782021,21148.795625,22398.5018502976,1.3308271654517,44.7671982742619,0,NA,0,0.656426900005957,0.092096933537029,1,0,NA,0,1,0,1,0,0,DTXSID4048511,3,16744.1860465116,542.2668,346.8,Unique,542.2696684,5.29,PharmaGSID48511,C27H35F2N7O3,543.27694,M-H,3258,,DTXSID4048511,0,PharmaGSID_48511,"4-[(9-cyclopentyl-7,7-difluoro-5-methyl-6-oxo-8H-pyrimido[4,5-b][1,4]diazepin-2-yl)amino]-3-methoxy-N-(1-methylpiperidin-4-yl)benzamide",C27H35F2N7O3,C27H35F2N7O3,543.2769444,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-5.781726263,18.84023655,126,NA,,0,no,notconf,yes,0,0,1,0,0,0,0,1,0,1,-,-,-,-,-,-,-,-,0,1,1
758,DTXSID4051900,170.11823-83.3,170.11823,83.3,40,38,38,0,100,100,100,18213.9071651089,13.9740295577906,7631.45378055104,18923.1959622101,16091.7048106447,1.76686572563692,41.8990484104919,18710.0936452177,20311.1704857638,5772.13175711802,17145.0661618265,1.65432296886332,30.850362732382,19296.6929416033,5261.09319599986,19329.3595583285,18368.1374012057,1.42336668098881,27.2642219675738,16975.110757059,17157.2208107476,1.62291211410934,47.8146382163457,0,NA,0,0.403874361179188,0.450399924378529,1,0,NA,0,0,0,0,0,0,DTXSID4051900,2,10,170.11823,83.3,Multiple,170.1186528,2.49,2-(Diethylamino)ethylacrylate,C9H17NO2,171.12593,M-H,3310,,DTXSID4051900,0,"2-(Diethylamino)ethyl,acrylate",2-(diethylamino)ethyl prop-2-enoate,C9H17NO2,C9H17NO2,171.1259288,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.755373977,5.765996768,2,NA,,0,yes,notconf,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
776,DTXSID50184723,398.0051-214.9,398.0051,214.9,40,38,36,0,100,100,94.7368421052632,62527.2131375,14.8221584655832,61559.7891325308,37183.795,28967.7189766035,5.19216740314423,98.4527952607743,50578.2406578947,27850.37,41794.3412517336,33001.5584855266,2.91106678039781,82.6330467570543,44014.4368026316,54106.5330698281,12485.85,17830.438807905,5.05580949792991,122.929059191309,47621.9552265625,25955.7949603736,4.39563422210141,111.43782139399,0,NA,0,0.081084197953716,0.649218300768902,1,0,NA,1,1,1,0,5.26315789473685,0,DTXSID50184723,3,24770.6422018349,398.0051,214.9,Unique,398.0031464,4.91,1H1H-PERFLUOROOCTYLAMINE,C8H4F15N,399.01042,M-H,3381,,DTXSID50184723,0,"1H,1H-PERFLUOROOCTYLAMINE","2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctan-1-amine",C8H4F15N,C8H4F15N,399.0104224,PFAS,0,NA,0,0,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,no,notconf,yes,0,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,1,1
778,DTXSID5020071,344.116-334.5,344.116,334.5,33,32,31,0,82.5,84.2105263157895,81.5789473684211,7811.3775975,11.5087741183971,10632.6837140975,2666.2225,2913.97769374481,6.75725849738802,136.117907262613,4652.08592368421,1769.982,5452.67037767664,2104.58693721395,5.97954362693646,117.20915019898,5022.20911578947,7479.46744848609,1354.633,2316.54834120887,5.43656438866059,148.927837850701,5313.1118390625,2427.74343013076,5.97874743484779,151.118861123611,0,NA,0,0.637497239630303,0.626996848969131,1,0,NA,1,1,1,1,0.921052631578945,1.71052631578947,MTX529,2,10,344.116,334.5,Unique,344.1139613,5.92,,C18H19NO6,345.12124,M-H,7527,DTXSID5020071,DTXSID5020071-BTMR0171,1,,"3,4,5-trihydroxy-6-(4-phenylanilino)oxane-2-carboxylic acid",C18H19NO6,C18H19NO6,345.1212373,"VBtoxcast, MC",,NA,NA,NA,NA,NA,NA,NA,1,Aromatic amine,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.541639,4.503215,3,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
779,DTXSID5020071,344.1133-349.9,344.1133,349.9,32,27,30,0,80,71.0526315789474,78.9473684210526,1419.1657425,10.3784718082155,1189.04179783869,1257.2045,1331.16326247334,2.51034828143232,83.7845617485152,876.5641,392.58945,965.493453335467,798.75779538006,2.92613608227396,110.145219651987,1316.44705789474,1343.89386459946,855.1957,1111.46504094458,2.78472173108248,102.084915343927,1094.53948203125,1072.83648368513,2.75734874455373,108.381538972223,0,NA,0,0.640602434571216,0.035773429548193,1,0,NA,1,1,1,1,1.05263157894737,8.94736842105263,MTX529,2,10,344.1133,349.9,Unique,344.1139613,1.92,,C18H19NO6,345.12124,M-H,7527,DTXSID5020071,DTXSID5020071-BTMR0171,1,,"3,4,5-trihydroxy-6-(4-phenylanilino)oxane-2-carboxylic acid",C18H19NO6,C18H19NO6,345.1212373,"VBtoxcast, MC",,NA,NA,NA,NA,NA,NA,NA,1,Aromatic amine,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.541639,4.503215,3,NA,,1,no,notconf,NA,0,0,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
785,DTXSID5020607,389.2685-780.9,389.2685,780.9,40,38,38,8,100,100,100,266425.7185,17.8381278377906,146780.543600619,207687.9,234321.179975421,1.6552233096466,55.0924829731177,278876.375263158,210389.55,157969.328388441,238576.343396043,1.7797644466843,56.6449302990888,269039.372368421,158618.787777681,226058.95,231660.297745907,1.72500489183443,58.957462761424,247467.70921875,181325.772201355,2.62142258078761,66.1676017424978,19109.65,14.0625874341858,11290.6075,0.760443546476357,0.95615306227854,1,7.17259959270786,78.8344357774684,0,0,1,0,0,0,DTXSID5020607,3,24300,389.2685,780.9,Multiple,389.2697337,3.17,Di(2-ethylhexyl)phthalate,C24H38O4,390.27701,M-H,3417,,DTXSID5020607,0,"Di(2-ethylhexyl),phthalate","bis(2-ethylhexyl) benzene-1,2-dicarboxylate",C24H38O4,C24H38O4,390.2770097,"E2Up, exposurepred, P4Up, VBtoxcast",,NA,NA,NA,NA,NA,1,0.454648243,NA,,NA,NA,NA,1,2,1,3,NA,1,-1.317651445,9.375372761,11,NA,,2,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
794,DTXSID5021590,199.1705-728.9,199.1705,728.9,40,38,38,8,100,100,100,25854497.825,24.5098202696067,12593974.3377269,24103613,23888621.5057106,1.45470324718418,48.7109609437052,23492490.8684211,19093439,17108020.8922413,19968554.4732252,1.68590789215609,72.8233586981538,26505224.9473684,19749415.8039954,18636958.5,21559239.2401783,1.86015886278513,74.5114061216681,23369011.6796875,18652489.5177247,2.02454285762817,72.355525509298,5488965.25,22.1851718772784,3307164.75,0.102163290580711,0.011597554150425,1,21.2302141281292,90.5154408855009,0,1,1,1,0,0,DTXSID5021590,3,52427.1844660191,199.1705,728.9,Multiple,199.170354,0.73,Dodecanoicacid,C12H24O2,200.17763,M-H,3465,,DTXSID5021590,0,"Dodecanoic,acid",dodecanoic acid,C12H24O2,C12H24O2,200.17763,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0,NA,NA,NA,NA,NA,1,-4.142095898,5.569200019,2,NA,,1,no,notconf,NA,0,0,1,0,0,0,0,0,0,0,Y,-,-,-,Y,-,Y,-,1,1,1
798,DTXSID5021831,136.03956-79.1,136.03956,79.1,40,38,38,2,100,100,100,28273.7934078859,14.5661593972784,19490.6930938293,22960.6319134875,24257.7714650388,1.69392806145536,68.9355432879167,25206.0725895241,20137.4286091223,19224.0243668827,21732.7479624793,1.61830604771098,76.2674323760869,22771.3814496287,15119.8227966303,18275.8702818957,20008.0096458358,1.59376839997939,66.398355453647,23080.5767627156,20080.6198343451,2.32710526154296,81.178980120016,27.354478044123,NA,0,0.043975037924116,0.163156037864808,1,0.096748524860104,NA,1,1,1,1,0,0,DTXSID5021831,2,10,136.03956,79.1,Multiple,136.0404025,6.19,3-Nitrotoluene,C7H7NO2,137.04768,M-H,3475,,DTXSID5021831,0,3-Nitrotoluene,1-methyl-3-nitrobenzene,C7H7NO2,C7H7NO2,137.0476785,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.107906,2.290061,2,NA,,0,yes,notconf,yes,0,0,1,0,1,1,0,1,0,3,-,-,-,-,-,-,-,-,0,3,1
799,DTXSID5021831,136.04038-310.8,136.04038,310.8,40,38,38,7,100,100,100,10315.637899524,13.1674107013761,5511.0082644039,8870.39668654373,9199.9525271711,1.60086344473566,53.423824276133,7599.92891738309,6809.94173687001,2735.05237528389,7216.23608424865,1.36688301354975,35.9878678473964,8888.838791273,5039.58140929672,7781.50363702623,7917.01990780846,1.59030086462101,56.6956103900157,8159.15090428348,6241.34173037809,2.60364781396425,62.8201275083977,466.942778815586,NA,359.27115196718,0.163156037864808,0.007492814296451,1,4.52655263168098,NA,1,1,1,1,0,0,DTXSID5021831,2,10,136.04038,310.8,Multiple,136.0404025,0.17,3-Nitrotoluene,C7H7NO2,137.04768,M-H,3475,,DTXSID5021831,0,3-Nitrotoluene,1-methyl-3-nitrobenzene,C7H7NO2,C7H7NO2,137.0476785,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.107906,2.290061,2,NA,,0,yes,notconf,yes,0,0,1,0,1,1,0,1,0,3,-,-,-,-,-,-,-,-,0,3,1
802,DTXSID5022194,155.10743-413.6,155.10743,413.6,40,38,38,8,100,100,100,21880.6936203186,14.3886699015339,4235.40684002656,21680.8006400712,21449.7007724374,1.22999474541048,19.3568216507246,21517.8860595268,21516.0418518424,4248.76632883088,21100.4703756909,1.22521672319667,19.7452775661938,21839.3002847314,4583.06480776572,21647.3110902247,21376.6373790632,1.23398781069099,20.9854013087127,19843.3503993297,16368.0276580809,2.3612261991484,36.4488136337536,1526.70164567024,10.3704285530165,1233.60301357078,0.829823166337576,0.692940012676937,1,6.97739144911076,72.0735733322437,1,1,1,1,0,0,DTXSID5022194,2,10,155.10743,413.6,Multiple,155.1077538,2.09,Hexylacrylate,C9H16O2,156.11503,M-H,3483,,DTXSID5022194,0,"Hexyl,acrylate",hexyl prop-2-enoate,C9H16O2,C9H16O2,156.1150298,"exposurepred, VBtoxcast",,NA,NA,NA,NA,NA,1,7.510001748,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.473737022,1.330642072,1,NA,,0,no,notconf,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
803,DTXSID5022437,315.159-436,315.159,436,40,38,38,3,100,100,100,11306.12665,13.1862953441723,8382.9318764357,8352.8525,9321.17003320633,1.81299089640047,74.1450377829944,11326.4094736842,8030.974,9946.56607045991,8724.43981714814,2.00634845449742,87.8174684887543,12114.2748421053,10049.1046246694,8577.2025,9508.16692981598,1.97060100207603,82.9525890377029,10508.4629796875,8516.8782171791,2.25769398823804,90.8280042594595,261.523925,NA,0,0.745263023126095,0.487200423783906,1,2.31311688870918,NA,0,0,0,1,0,0,MTX568,2,10,315.159,436,Multiple,315.1601832,3.75,,C19H24O4,316.16746,M-H,7563,DTXSID5022437,DTXSID5022437-BTMR0212,1,,"4-[4-(4-hydroxy-3-methoxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol",C19H24O4,C19H24O4,316.1674592,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-0.959439578,28.95806432,15,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,2,1
804,DTXSID5022437,315.159-436,315.159,436,40,38,38,3,100,100,100,11306.12665,13.1862953441723,8382.9318764357,8352.8525,9321.17003320633,1.81299089640047,74.1450377829944,11326.4094736842,8030.974,9946.56607045991,8724.43981714814,2.00634845449742,87.8174684887543,12114.2748421053,10049.1046246694,8577.2025,9508.16692981598,1.97060100207603,82.9525890377029,10508.4629796875,8516.8782171791,2.25769398823804,90.8280042594595,261.523925,NA,0,0.745263023126095,0.487200423783906,1,2.31311688870918,NA,0,0,0,1,0,0,MTX569,2,10,315.159,436,Multiple,315.1601832,3.75,,C19H24O4,316.16746,M-H,7564,DTXSID5022437,DTXSID5022437-BTMR0213,1,,"4-[4-(3-hydroxy-4-methoxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol",C19H24O4,C19H24O4,316.1674592,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-0.959439578,28.95806432,15,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,2,1
805,DTXSID5022437,315.1588-454.4,315.1588,454.4,40,38,38,2,100,100,100,14268.651975,13.6464766523602,7224.42709579492,12984.53,12823.2706156195,1.58944408389299,50.6314619520665,14814.8188947368,12868.015,8135.92863327226,13375.3674780732,1.53653470833966,54.9175031505964,16393.2631315789,9015.38704636008,14320.995,14389.9642109323,1.68002628443347,54.9944631157259,13726.6351710938,12529.8858814097,2.09455996390584,64.8714293991667,44.5132375,NA,0,0.178769988407806,0.806519634387496,1,0.311965261876114,NA,0,0,0,0,0,0,MTX568,2,10,315.1588,454.4,Multiple,315.1601832,4.39,,C19H24O4,316.16746,M-H,7563,DTXSID5022437,DTXSID5022437-BTMR0212,1,,"4-[4-(4-hydroxy-3-methoxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol",C19H24O4,C19H24O4,316.1674592,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-0.959439578,28.95806432,15,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,2,1
806,DTXSID5022437,315.1624-543.5,315.1624,543.5,40,38,38,0,100,100,100,5146.3499,12.2247914344885,2274.08461274219,4510.694,4786.61957478599,1.44267552339744,44.1883015521777,4112.65317368421,3963.55,1898.64971337298,3640.7949298232,1.71565959486529,46.1660546899978,3885.79352631579,1194.12313914794,3705.7145,3712.28542666328,1.36051307401263,30.7304835179988,3982.7732078125,4026.60956918694,1.53873782064002,56.0696717219114,0,NA,0,0.004596135294359,0.040922075612413,1,0,NA,1,1,1,1,0,0,MTX569,2,10,315.1624,543.5,Multiple,315.1601832,7.03,,C19H24O4,316.16746,M-H,7564,DTXSID5022437,DTXSID5022437-BTMR0213,1,,"4-[4-(3-hydroxy-4-methoxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol",C19H24O4,C19H24O4,316.1674592,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-0.959439578,28.95806432,15,NA,,1,no,notconf,NA,0,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,1,1
807,DTXSID5022437,315.1624-543.5,315.1624,543.5,40,38,38,0,100,100,100,5146.3499,12.2247914344885,2274.08461274219,4510.694,4786.61957478599,1.44267552339744,44.1883015521777,4112.65317368421,3963.55,1898.64971337298,3640.7949298232,1.71565959486529,46.1660546899978,3885.79352631579,1194.12313914794,3705.7145,3712.28542666328,1.36051307401263,30.7304835179988,3982.7732078125,4026.60956918694,1.53873782064002,56.0696717219114,0,NA,0,0.004596135294359,0.040922075612413,1,0,NA,1,1,1,1,0,0,MTX568,2,10,315.1624,543.5,Multiple,315.1601832,7.03,,C19H24O4,316.16746,M-H,7563,DTXSID5022437,DTXSID5022437-BTMR0212,1,,"4-[4-(4-hydroxy-3-methoxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol",C19H24O4,C19H24O4,316.1674592,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-0.959439578,28.95806432,15,NA,,1,no,notconf,NA,0,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,1,1
808,DTXSID5022437,477.1748-561.4,477.1748,561.4,40,38,38,8,100,100,100,46237.749,15.3563988892007,19726.3155972821,46385.895,41950.4564901333,1.58542828799863,42.6627939809139,42840.8931578947,33759.875,25471.2957437771,36873.0723352779,1.71783738382028,59.4555665538995,45692.2010526316,23972.2602409822,38653.53,39598.1546026579,1.74128820391593,52.464665060388,41231.5711328125,32453.8593587147,2.21215817598416,60.0418730794929,5799.274625,12.4020256463096,4369.842,0.798788717778419,0.224520519582037,1,12.5422944464706,80.7612887356763,1,1,1,1,0,0,MTX566,3,25961.5384615385,477.1748,561.4,Multiple,477.1766212,3.82,,C24H30O10,478.1839,M-H,7565,DTXSID5022437,DTXSID5022437-BTMR0166,1,,"6-[4-[4-(3,4-dihydroxyphenyl)-2,3-dimethylbutyl]-2-hydroxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",C24H30O10,C24H30O10,478.1838972,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-0.959439578,28.95806432,15,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,2,1
809,DTXSID5022437,301.1435-473.3,301.1435,473.3,40,38,38,6,100,100,100,10129.0864,12.9680161437868,8301.48711359119,7106.7695,8012.38563273708,1.90231904248529,81.9569187759242,12731.4807631579,11566.225,9045.55166739253,10300.3262642231,1.93729262724055,71.0487007416166,9635.06736842105,6077.27989773583,7023.105,8022.87051468347,1.83901031600675,63.0745968383586,9941.78650234375,8075.1231820019,2.11330841432504,81.3004892679918,2182.0484125,NA,0,0.964119259141666,0.05306945562097,1,21.5424010254271,NA,1,0,0,0,0,0,DTXSID5022437,3,27000,301.1435,473.3,Multiple,301.1445332,3.43,Nordihydroguaiareticacid,C18H22O4,302.15181,M-H,3490,,DTXSID5022437,0,"Nordihydroguaiaretic,acid","4-[4-(3,4-dihydroxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol",C18H22O4,C18H22O4,302.1518092,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-0.959439578,28.95806432,15,NA,,1,no,notconf,NA,0,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,1,1
810,DTXSID5022437,477.1748-561.4,477.1748,561.4,40,38,38,8,100,100,100,46237.749,15.3563988892007,19726.3155972821,46385.895,41950.4564901333,1.58542828799863,42.6627939809139,42840.8931578947,33759.875,25471.2957437771,36873.0723352779,1.71783738382028,59.4555665538995,45692.2010526316,23972.2602409822,38653.53,39598.1546026579,1.74128820391593,52.464665060388,41231.5711328125,32453.8593587147,2.21215817598416,60.0418730794929,5799.274625,12.4020256463096,4369.842,0.798788717778419,0.224520519582037,1,12.5422944464706,80.7612887356763,1,1,1,1,0,0,MTX565,3,25961.5384615385,477.1748,561.4,Multiple,477.1766212,3.82,,C24H30O10,478.1839,M-H,7562,DTXSID5022437,DTXSID5022437-BTMR1231,1,,"6-[5-[4-(3,4-dihydroxyphenyl)-2,3-dimethylbutyl]-2-hydroxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",C24H30O10,C24H30O10,478.1838972,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-0.959439578,28.95806432,15,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,2,1
811,DTXSID5022437,315.1588-454.4,315.1588,454.4,40,38,38,2,100,100,100,14268.651975,13.6464766523602,7224.42709579492,12984.53,12823.2706156195,1.58944408389299,50.6314619520665,14814.8188947368,12868.015,8135.92863327226,13375.3674780732,1.53653470833966,54.9175031505964,16393.2631315789,9015.38704636008,14320.995,14389.9642109323,1.68002628443347,54.9944631157259,13726.6351710938,12529.8858814097,2.09455996390584,64.8714293991667,44.5132375,NA,0,0.178769988407806,0.806519634387496,1,0.311965261876114,NA,0,0,0,0,0,0,MTX569,2,10,315.1588,454.4,Multiple,315.1601832,4.39,,C19H24O4,316.16746,M-H,7564,DTXSID5022437,DTXSID5022437-BTMR0213,1,,"4-[4-(3-hydroxy-4-methoxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol",C19H24O4,C19H24O4,316.1674592,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,2,NA,1,-0.959439578,28.95806432,15,NA,,1,no,notconf,NA,0,0,0,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,2,1
