"","DTXSID","featureid","mz","rt","det_count_v1","det_count_v2","det_count_v3","det_count_FB","df_v1","df_v2","df_v3","mean_visit1","log_mean_v1","sd_visit1","median_v1","gm_visit1","gsd_visit1","cv_visit1","mean_visit2","median_v2","sd_visit2","gm_visit2","gsd_visit2","cv_visit2","mean_visit3","sd_visit3","median_v3","gm_visit3","gsd_visit3","cv_visit3","mean_allvisit","gm_allvisit","gsd_allvisit","cv_allvisit","mean_FB","log_mean_FB","mean_DIWB","PvalV1_v3","PvalV1_V2","DFv1_min","percent_FBvV1","logFBvV1","meanv1_gt_v3","meanv1_gt_v2","geom_diff1v3","geom_diff1v2","df1v3_difference","df1v2_difference","DB_name","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Compound","Formula","MonoisotopicMass","Adduct","X","parent_id","is_metab","name_original","name_cleaned","formula_original","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","MC_sum","frag_yn","confirmed_frag","of_interest","acrylate","is_ucsfdrug","sig_dif1v2or3","ubiqui_MC","nitro benzene","nitro","sulfate","aniline","guanidium","nitro_sum","SWGDRUG","STATINS","UOATARGPHARMA","VETDRUGS","DRUGBANK","ANTIBIOTICS","ZINC15PHARMA","PAHLIST","drug_any","of_interest_all","of_interest_cat"
"21","DTXSID0022569","401.34077-1164.8",401.34077,1164.8,34,31,33,0,85,81.5789473684211,86.8421052631579,7221.59790260698,12.3846673955267,9968.68185626846,4679.25948218449,5347.56869670145,2.52727908711427,138.039835375905,6024.80789099265,4050.4345955286,8524.15261570533,3403.98084607898,4.55596799897039,141.484222732634,7913.39637434412,11775.579342133,4197.78031799069,4909.99568887657,3.31390355787733,148.805630162928,6358.0098643168,4492.18487711747,3.36520546464124,152.745303445918,0,NA,0,0.775412640367913,0.524610578677484,1,0,NA,0,1,1,1,1.8421052631579,3.42105263157895,"DTXSID0022569",3,26732.673267327,"Multiple",401.3414066,1.59,"Alfacalcidol","C27H44O2","400.33413","M+H",105,"",0,"Alfacalcidol","(1R,3S,5Z)-5-[(2E)-2-[(1R,3aS,7aR)-7a-methyl-1-[(2R)-6-methylheptan-2-yl]-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol","C27H44O2","C27H44O2",400.3341306,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.9253753,6.806531394,4,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"22","DTXSID0023169","429.24097-445.5",429.24097,445.5,38,35,37,2,95,92.1052631578947,97.3684210526316,11193.1493146127,11.4291102324932,17605.6555982972,2689.96308445306,2757.43322197284,7.32387897097975,157.28956260159,10643.9487951778,2901.67091892231,15673.3952729037,2987.67792754629,7.03547209643639,147.251697415198,11613.5688647653,15526.2849632132,3189.65383606594,3920.90249998966,5.61778644405992,133.69090194418,10215.2924638235,3269.40134292828,6.41522253083414,151.797896650069,226.213366313773,NA,0,0.432595286639641,0.940227048102794,1,2.02099837995058,NA,0,1,0,0,2.36842105263158,2.89473684210526,"DTXSID0023169",3,810,"Unique",429.2397355,2.88,"Irbesartan","C25H28N6O","428.23246","M+H",128,"",0,"Irbesartan","2-butyl-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]-1,3-diazaspiro[4.4]non-1-en-4-one","C25H28N6O","C25H28N6O",428.2324595,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.167978268,3.358114755,2,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"23","DTXSID0023329","274.08779-309.9",274.08779,309.9,40,38,38,0,100,100,100,10702.1135214631,13.1576473416308,5364.29267709546,11440.9087895628,9137.90254859489,1.8626840376429,50.1236757238403,9999.48002898116,7203.71258004805,6817.95810736655,8299.67350211989,1.84814499231765,68.1831263986356,8690.11901960206,5238.71612944406,7670.2592040623,7000.40332238338,2.05547845540212,60.28359470828,8651.1868204725,7448.87722504095,2.25412518288023,73.0663445795042,0,NA,0,0.0651270070229165,0.310267052279537,1,0,NA,1,1,1,1,0,0,"DTXSID0023329",2,10,"Unique",274.0896257,6.7,"MODAFINIL","C15H15NO2S","273.08235","M+H",137,"",0,"MODAFINIL","2-benzhydrylsulfinylacetamide","C15H15NO2S","C15H15NO2S",273.0823497,"Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"24","DTXSID0023329","274.08793-330.7",274.08793,330.7,40,38,38,8,100,100,100,18913.2809133928,14.1720333921029,4097.65568792503,18402.6267611177,18458.9566791579,1.25667332186136,21.6654937167639,17907.4567743937,18680.3775664849,4434.12585278153,17288.2213507302,1.32836769420876,24.761337741281,17793.263271301,5365.79348065486,17989.9722063585,16523.1244472641,1.58099240230651,30.1563203940754,16913.7409948185,15602.5031017461,1.57105009859262,33.5276114862757,5830.29011032806,12.446779497508,7329.67480815844,0.493487945124591,0.656426900005957,1,30.826434276665,87.8263489305895,1,1,1,1,0,0,"DTXSID0023329",2,10,"Unique",274.0896257,6.19,"MODAFINIL","C15H15NO2S","273.08235","M+H",137,"",0,"MODAFINIL","2-benzhydrylsulfinylacetamide","C15H15NO2S","C15H15NO2S",273.0823497,"Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"25","DTXSID0023371","389.17101-381.9",389.17101,381.9,39,38,38,6,97.5,100,100,1654.07870688132,10.0792109664416,1557.68277401321,1199.13290537574,1081.79466048697,2.78957272948461,94.172228173479,2419.39874740816,1634.48678067098,2878.68571096199,1414.90827848195,3.03717928482669,118.983516629735,2401.33994326475,2277.10462092094,1061.58066927096,1402.84024613286,3.11817323093237,94.8264166973834,2851.66427354761,1372.1611990685,3.26583698306107,193.481745793307,764.987294120339,NA,589.411052771518,0.172396029922469,0.244176140589293,1,46.2485425232685,NA,0,0,0,0,2.5,2.5,"DTXSID0023371",2,10,"Multiple",389.1707125,0.76,"Nisoldipine","C20H24N2O6","388.16344","M+H",138,"",0,"Nisoldipine","3-O-methyl 5-O-(2-methylpropyl) 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate","C20H24N2O6","C20H24N2O6",388.1634365,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.93642269,6.672649807,7,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"26","DTXSID0023371","389.17089-523.4",389.17089,523.4,40,38,38,8,100,100,100,11666.7352284026,13.2593939481985,6618.49521053407,11336.6905889349,9805.62550538348,1.86496356187418,56.7296255632973,13017.3050306252,11989.2933107145,5409.70713831104,11849.2525414542,1.58097966649086,41.5578118941201,13305.3002786476,7663.45529011983,12407.4459514738,11064.7737703445,1.94283679916703,57.5970111882267,11737.0469743636,9078.82133626573,2.41716552086889,58.8676635618414,2408.88842886787,10.1561225690426,2219.62059207173,0.403874361179188,0.228358322916695,1,20.6474937650377,76.5956770627704,0,0,0,0,0,0,"DTXSID0023371",2,10,"Multiple",389.1707125,0.46,"Nisoldipine","C20H24N2O6","388.16344","M+H",138,"",0,"Nisoldipine","3-O-methyl 5-O-(2-methylpropyl) 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate","C20H24N2O6","C20H24N2O6",388.1634365,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.93642269,6.672649807,7,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"27","DTXSID0023373","361.13821-359.7",361.13821,359.7,40,38,38,0,100,100,100,7292.92585088457,12.6723079611788,3877.56930551933,6168.90842826258,6527.4688893898,1.59405277757137,53.168911693364,7231.92238376347,6682.90648939306,3413.6710643558,6596.04631333429,1.53194293736363,47.2028166676664,7448.5161740094,3012.79413101474,7667.65558844647,6938.52197768333,1.45680611061962,40.4482458066948,6607.86742794162,6643.65324948414,1.51778204024713,58.2901216993245,0,NA,0,0.506192211860841,0.884749013989204,1,0,NA,0,1,0,0,0,0,"DTXSID0023373",3,529.411764705883,"Multiple",361.1394124,3.33,"Nitrendipine","C18H20N2O6","360.13214","M+H",139,"",0,"Nitrendipine","5-O-ethyl 3-O-methyl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate","C18H20N2O6","C18H20N2O6",360.1321364,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.281407202,5.050984691,8,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"28","DTXSID0023537","166.12257-261.1",166.12257,261.1,40,38,38,8,100,100,100,46350.6539655642,15.0129855777505,57536.2286264858,28724.7457916152,33064.2734011736,2.02190589368042,124.132506672358,60720.788590604,25551.8602398306,118920.109342017,33851.2146456974,2.31654631074038,195.847438912246,165368.216544349,535977.319149732,29655.8447653407,42194.4699383129,3.08863016164338,324.111446776105,80324.9665784234,29150.1580548438,2.95138597497423,372.01855372648,6490.39912280208,11.9838803158614,4175.94479116742,0.45642178370527,0.791077476628895,1,14.0028210338177,79.823431880343,0,0,0,0,0,0,"DTXSID0023537",2,10,"Multiple",166.1226401,0.42,"PSEUDOEPHEDRINE","C10H15NO","165.11536","M+H",144,"",0,"PSEUDOEPHEDRINE","(1S,2S)-2-(methylamino)-1-phenylpropan-1-ol","C10H15NO","C10H15NO",165.1153641,"Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"29","DTXSID00240267","287.23744-1177.7",287.23744,1177.7,40,38,38,0,100,100,100,263113.119106144,17.8305509878362,125006.422521008,234944.664022474,233093.780980823,1.6821452825824,47.5105243500147,263546.766044828,271690.158849277,97983.6760131226,241793.200520417,1.5737593189856,37.1788572797195,270337.652452958,99718.986751578,256673.789158824,250530.571822651,1.51763518571992,36.8868286924738,233427.133643758,227760.456822503,2.19373526292596,57.0817620214319,0,NA,0,0.620716537976282,0.829823166337576,1,0,NA,0,0,0,0,0,0,"DTXSID00240267",3,49541.2844036693,"Multiple",287.2369416,1.74,"26-Dicyclopentyl-5-isopropyl-m-cresol","C20H30O","286.22967","M+H",160,"",0,"2,6-Dicyclopentyl-5-isopropyl-m-cresol","2,6-dicyclopentyl-3-methyl-5-propan-2-ylphenol","C20H30O","C20H30O",286.2296656,"exposurepred","",NA,NA,NA,NA,NA,1,0.767748056,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"30","DTXSID0024397","178.08629-478.2",178.08629,478.2,40,38,38,3,100,100,100,12475.771601112,13.2776800181891,7996.31846969476,10542.6772346269,9930.70219444709,2.09063558774134,64.0947808709648,9720.66469143483,9467.47231753797,5644.58165422407,8308.0940231425,1.76628245389367,58.0678568122783,11560.4660471413,5911.15338372579,11154.5625844812,10462.9083050099,1.55100666464844,51.1324834104548,10015.5020453334,7397.44777173886,2.98129598961739,71.2084722844015,103.834116822545,NA,169.104260144425,0.829823166337576,0.100082883717467,1,0.832286131410824,NA,1,1,0,1,0,0,"DTXSID0024397",2,10,"Unique",178.0862546,0.2,"Acetoacetanilide","C10H11NO2","177.07898","M+H",166,"",0,"Acetoacetanilide","3-oxo-N-phenylbutanamide","C10H11NO2","C10H11NO2",177.0789786,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.903800889,8.334960951,4,NA,"",0,"no","notconf","yes",0,0,0,0,0,0,0,1,0,1,"-","-","-","-","-","-","-","-",0,1,1
"31","DTXSID0024397","178.08642-189.1",178.08642,189.1,40,38,38,8,100,100,100,32470.2730814866,14.6044607314202,26988.1475469953,23225.4131377293,24910.40283099,2.02886941167374,83.1164785071764,19919.4918789348,19709.3896186066,8343.41677551944,18455.8964804623,1.48182258103684,41.8856907908517,24222.6500819653,16451.6625641093,19544.5965455175,20412.5414060789,1.77485134936183,67.9185081254105,24348.7234700992,17855.7155995839,2.45886242267423,81.8617168521,3745.6813440214,11.1643983697202,3326.15165306278,0.240151369462586,0.0651270070229165,1,11.5357247985606,76.4451257395695,1,1,1,1,0,0,"DTXSID0024397",2,10,"Unique",178.0862546,0.93,"Acetoacetanilide","C10H11NO2","177.07898","M+H",166,"",0,"Acetoacetanilide","3-oxo-N-phenylbutanamide","C10H11NO2","C10H11NO2",177.0789786,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.903800889,8.334960951,4,NA,"",0,"no","notconf","yes",0,0,1,0,0,0,0,1,0,1,"-","-","-","-","-","-","-","-",0,1,1
"32","DTXSID0025527","387.25216-490.6",387.25216,490.6,40,38,38,2,100,100,100,28297.4492604721,14.3328630249542,30335.6737867022,20084.1216169235,20635.8182540658,2.10515491763362,107.202856015285,29082.0795359922,19623.4995176267,33658.1560589099,20743.4307738013,2.12611687334621,115.735038882809,27288.7739102845,27891.6348143256,19984.3001226928,20125.392148496,2.11162310822598,102.209190145454,26648.5505624565,18644.1790619067,2.83222551043856,113.757675867639,157.086388393239,NA,138.020823999026,0.972089039180892,0.87686202890819,1,0.55512561201998,NA,1,0,1,0,0,0,"DTXSID0025527",3,534.653465346536,"Unique",387.2529856,2.13,"Medroxyprogesteroneacetate","C24H34O4","386.24571","M+H",185,"",0,"Medroxyprogesterone,acetate","[(6S,8R,9S,10R,13S,14S,17R)-17-acetyl-6,10,13-trimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl] acetate","C24H34O4","C24H34O4",386.2457096,"VBtoxcast, MC","",NA,NA,NA,NA,NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.010825,125.7921,42,NA,"",1,"no","notconf",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
"33","DTXSID0025818","468.32166-592.1",468.32166,592.1,32,32,32,2,80,84.2105263157895,84.2105263157895,3642.19815051207,10.4950665710253,5917.08980405712,618.915856715141,1443.21104656462,5.52889035122757,162.459305055251,6752.62846563193,837.920180740766,15021.6166527719,1644.88805465122,6.03048355526263,222.455844109085,3408.7694747403,5194.12371818275,2170.68951357006,1629.0671610148,5.03948908870737,152.375329475117,4044.61960419573,1410.43022558156,5.51548890127496,229.21520894801,41.9804749569252,NA,0,0.455121731524696,0.655498236342554,1,1.15261370255276,NA,1,0,0,0,4.21052631578947,4.21052631578947,"DTXSID0025818",3,1261.68224299065,"Unique",468.3220682,0.87,"Oxethazaine","C28H41N3O3","467.31479","M+H",194,"",0,"Oxethazaine","2-[2-hydroxyethyl-[2-[methyl-(2-methyl-1-phenylpropan-2-yl)amino]-2-oxoethyl]amino]-N-methyl-N-(2-methyl-1-phenylpropan-2-yl)acetamide","C28H41N3O3","C28H41N3O3",467.3147922,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.019065378,8.692999687,4,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"34","DTXSID0025997","285.22138-1094.2",285.22138,1094.2,40,38,38,0,100,100,100,38149.7809078213,14.7684673332807,33142.9328694718,27958.0024322029,27909.4743682385,2.23050869586829,86.8758144366615,35938.5667044318,25501.8152137932,29082.7117646531,26478.6775882678,2.25438485421492,80.923404663956,44257.4904634197,21454.9301609176,45397.1930472581,38488.5815781057,1.76960088431031,48.4775117980329,34647.2833991758,30478.1862772718,2.11754787847944,85.3056252673764,0,NA,0,0.029684461570067,0.814269502155929,1,0,NA,0,1,0,1,0,0,"DTXSID0025997",3,54000,"Multiple",285.2212915,0.31,"13-cis-Retinal","C20H28O","284.21402","M+H",198,"",0,"13-cis-Retinal","(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenal","C20H28O","C20H28O",284.2140155,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.568336469,5.568328512,6,NA,"",0,"yes","notconf",NA,0,0,1,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"35","DTXSID0027438","195.11304-177.2",195.11304,177.2,40,38,38,8,100,100,100,174251.017219027,17.2230022826935,79463.6345926738,159361.497922809,152981.988775971,1.76857781058903,45.6029674092466,157210.466664626,148798.959534305,65368.9238288856,142218.463669377,1.62483029029241,41.5805163713023,164948.454727199,56025.6414053899,180209.492469844,154490.950624502,1.46614999299072,33.9655448716075,147302.305453776,110708.142758431,2.59626520232873,54.6427543939823,9706.15557738749,13.2188372211713,8652.80418283177,0.730180784606663,0.300829977991542,1,5.57021458599991,76.751062353712,1,1,0,1,0,0,"DTXSID0027438",3,18900,"Unique",195.1144571,7.26,"Dibutylphosphite","C8H19O3P","194.10718","M+H",226,"",0,"Dibutyl,phosphite","dibutoxy(oxo)phosphanium","C8H19O3P","C8H19O3P",194.1071811,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.638719747,2.724019024,4,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"36","DTXSID0027480","229.12005-505.1",229.12005,505.1,40,35,37,2,100,92.1052631578947,97.3684210526316,16285.6634797709,10.7820693732784,35128.0635472956,1371.1128935009,1760.86595460058,8.71422605924107,215.699308725921,1155.07975792373,842.614138112324,1166.81395929261,794.115200950856,2.86303218232654,101.015878019538,4223.56997962418,11792.1120638054,776.499690803864,837.182688663852,5.32234708294464,279.197743157902,6755.71160238871,1080.66092353921,5.74114060007377,313.973994388805,70.8379459553219,NA,198.257928756437,0.0920969335370285,0.0743505029713003,1,0.434971200548954,NA,1,1,1,1,2.63157894736842,7.89473684210526,"DTXSID0027480",3,514.285714285714,"Multiple",229.1223058,9.85,"Phenol44-(1-methylethylidene)bis-disodiumsalt","C15H16O2","228.11503","M+H",228,"",0,"Phenol,,4,4'-(1-methylethylidene)bis,-,disodium,salt","4-[2-(4-hydroxyphenyl)propan-2-yl]phenol","C15H16O2","C15H16O2",228.1150298,"exposurepred","",NA,NA,NA,NA,NA,1,2.66838279,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"37","DTXSID0029133","137.05967-728.6",137.05967,728.6,40,38,38,8,100,100,100,4881.93059087599,12.2264757944351,937.807572908004,4671.42524000552,4792.21126142316,1.21925697877572,19.2097686653043,4665.78377570849,4516.06330811427,1224.43379099691,4503.49385994573,1.31739195799544,26.2428318554258,4979.56583546536,1032.74303755861,4790.64621041212,4867.50531752754,1.2505809691799,20.7396201131277,4595.65628143624,4047.13610012104,1.92961506750248,35.4798916252303,1400.36954590091,9.68542400084544,691.723740322563,0.551975987116208,0.278081789972957,1,28.6847491956996,79.2168091908688,0,1,0,1,0,0,"DTXSID0029133",2,10,"Multiple",137.0597055,0.26,"4-Hydroxyacetophenone","C8H8O2","136.05243","M+H",244,"",0,"4-Hydroxyacetophenone","1-(4-hydroxyphenyl)ethanone","C8H8O2","C8H8O2",136.0524295,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.975697283,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.904675,3.744961,6,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"38","DTXSID0029559","279.09328-542.3",279.09328,542.3,40,38,38,8,100,100,100,13919.7655273767,13.1173232658617,19170.7580433392,6610.88475265352,8886.02981017675,2.27805604607097,137.723282806991,18538.7644090464,5607.00401088371,49743.3983649508,7548.73223257822,2.53280923661584,268.321001698891,26162.1577263828,63061.0246598122,6739.10627763311,10027.8611553641,2.86666778124423,241.039081406574,18253.7556489112,8578.80069011836,2.48595347795372,243.319359388008,4686.86175708021,12.1892667904552,5845.97053239873,0.64204240412933,0.256533791740334,1,33.6705510438542,92.9249553693492,0,0,0,1,0,0,"DTXSID0029559",3,51428.5714285714,"Multiple",279.0935248,0.88,"Diazolidinylurea","C8H14N4O7","278.08625","M+H",252,"",0,"Diazolidinyl,urea","1-[1,3-bis(hydroxymethyl)-2,5-dioxoimidazolidin-4-yl]-1,3-bis(hydroxymethyl)urea","C8H14N4O7","C8H14N4O7",278.0862488,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.921013,9.40005,2,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"39","DTXSID00296688","174.09097-169",174.09097,169,40,38,38,8,100,100,100,15526.5644301562,13.5738955012174,18765.9499256284,11114.939189476,12194.0986427424,1.72666925718382,120.863504673194,11310.3957143165,11361.344644492,3207.19818396971,10810.4527110232,1.3757244719461,28.3561978287824,12362.1760484441,4909.21473464287,12200.4008517095,11548.452649867,1.45179844328056,39.7115743652652,12162.4357081787,10032.3094989509,1.84376100687168,92.6601951475529,2265.83148761527,11.1225594676995,2805.61469758588,0.685576697096521,0.940234593064394,1,14.5932572386361,81.9408066512814,1,1,1,1,0,0,"DTXSID00296688",2,10,"Unique",174.09134,2.13,"46-Dimethylquinolin-2-ol","C11H11NO","173.08406","M+H",253,"",0,"4,6-Dimethylquinolin-2-ol","4,6-dimethyl-1H-quinolin-2-one","C11H11NO","C11H11NO",173.084064,"exposurepred","",NA,NA,NA,NA,NA,1,0.142403832,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"40","DTXSID00296688","174.09127-338.7",174.09127,338.7,40,38,38,8,100,100,100,26440.5785137775,14.5913120921118,10134.2425324477,24491.9373520138,24684.4023000636,1.46161878167893,38.32836912841,26167.4032192329,26765.5603107982,9213.77204667579,24264.1558067146,1.52851153195338,35.2108765607423,27433.6934002391,9923.99398847262,26642.5166718759,25690.0115502867,1.4542738956195,36.1744729143402,25058.4152160931,19468.2987102922,2.55924616479311,49.4806169491902,1167.96993213723,10.1436172722656,2104.42479009786,0.432606925876661,0.752841338212907,1,4.4173387943408,69.5181982828628,0,1,0,1,0,0,"DTXSID00296688",2,10,"Unique",174.09134,0.4,"46-Dimethylquinolin-2-ol","C11H11NO","173.08406","M+H",253,"",0,"4,6-Dimethylquinolin-2-ol","4,6-dimethyl-1H-quinolin-2-one","C11H11NO","C11H11NO",173.084064,"exposurepred","",NA,NA,NA,NA,NA,1,0.142403832,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"41","DTXSID00319624","194.08137-346.1",194.08137,346.1,40,38,38,8,100,100,100,123448.20522942,15.1588756439498,340929.573504893,27396.0309839961,36582.7432779481,3.33224125229527,276.172158899595,904700.058589416,29499.5840963134,2461325.27011442,61285.2225792109,6.76272482702016,272.059811066228,521476.733897354,2097345.1918575,27583.1954001859,39863.2961317462,4.00532357974508,402.193435588699,450303.708653308,39502.1353999051,4.38609511930899,391.301756146688,24182.8936744432,14.2474554737115,16461.0027458867,0.585878405854487,0.300829977991542,1,19.5895060843541,93.9875476806746,0,0,0,0,0,0,"DTXSID00319624",3,540,"Multiple",194.0811692,1.03,"Formyl(methyl)aminomethylbenzoate","C10H11NO3","193.07389","M+H",265,"",0,"[Formyl(methyl)amino]methyl,benzoate","[formyl(methyl)amino]methyl benzoate","C10H11NO3","C10H11NO3",193.0738932,"exposurepred","",NA,NA,NA,NA,NA,1,2.408090018,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"42","DTXSID0032572","301.17708-772.8",301.17708,772.8,40,38,38,8,100,100,100,9435.23019702187,13.0290232137151,4846.72516350373,8636.91791414157,8358.47025962384,1.64670356911461,51.3683827770684,11485.5272321912,11080.7057348552,5409.75003052873,10290.1293902229,1.62715007044081,47.1005807671282,9084.24542873628,4805.41362278483,8799.95810711999,8074.34564211227,1.63065879213472,52.8983244726504,15160.2099352114,8340.3961510277,2.56595540636093,226.614092795027,2354.59618424476,10.9154074344412,730.075070341665,0.892647435768417,0.06368453161818,1,24.9553655297987,83.7776344043279,1,0,1,0,0,0,"DTXSID0032572",2,10,"Multiple",301.1798206,9.1,"Prallethrin","C19H24O3","300.17254","M+H",272,"",0,"Prallethrin","(2-methyl-4-oxo-3-prop-2-ynylcyclopent-2-en-1-yl) 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate","C19H24O3","C19H24O3",300.1725446,"E2Up, VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,2,NA,NA,NA,1,-2.751341765,18.70139525,20,NA,"",1,"no","notconf","yes",0,0,1,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,1,1
